qual	method	off	on
83	real_R1.trim	0.0	0.0
83	bsmap	0.0916778057713	0.689502152483
83	bsmooth	0.0	0.0
84	bwa	0.0	0.0
84	gsnap	0.0	0.0
84	last	0.0815476401794	0.724860325666
84	bis1	0.0823214523579	0.649470005408
84	bis2	0.0983901443325	0.730518054645
84	real_R1.trim	0.0	0.0
84	bsmap	0.0916778057713	0.689502152483
84	bsmooth	0.0	0.0
85	bwa	0.0	0.0
85	gsnap	0.0	0.0
85	last	0.0813422956441	0.72454669687
85	bis1	0.0823214523579	0.649470005408
85	bis2	0.0983901443325	0.730518054645
85	real_R1.trim	0.0	0.0
85	bsmap	0.0916778057713	0.689502152483
85	bsmooth	0.0	0.0
86	bwa	0.0	0.0
86	gsnap	0.0	0.0
86	last	0.0811363083255	0.724251758235
86	bis1	0.0823214523579	0.649470005408
86	bis2	0.0983901443325	0.730518054645
86	real_R1.trim	0.0	0.0
86	bsmap	0.0916778057713	0.689502152483
86	bsmooth	0.0	0.0
87	bwa	0.0	0.0
87	gsnap	0.0	0.0
